sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
249,0,113787,0,5345,2492,0,6331,82,0
249,1,476,0,1652,94748,0,22919,31,0
250,0,114232,0,5380,2492,0,6357,82,0
250,1,477,0,1659,95117,0,23011,31,0
251,0,114685,0,5406,2492,0,6382,82,0
251,1,480,0,1667,95485,0,23104,31,0
252,0,115137,0,5432,2492,0,6408,83,0
252,1,482,0,1675,95854,0,23196,31,0
253,0,115592,0,5457,2492,0,6433,83,0
253,1,484,0,1681,96224,0,23288,31,0
254,0,116070,0,5457,2492,0,6458,83,0
254,1,486,0,1686,96597,0,23379,31,0
255,0,116547,0,5458,2492,0,6484,83,0
255,1,487,0,1691,96966,0,23471,31,0
256,0,117019,0,5467,2492,0,6509,84,0
256,1,489,0,1696,97334,0,23565,32,0
257,0,117485,0,5480,2492,0,6535,84,0
257,1,491,0,1700,97705,0,23656,32,0
258,0,117962,0,5480,2492,0,6561,84,0
258,1,493,0,1706,98073,0,23748,32,0
259,0,118428,0,5495,2492,0,6586,85,0
259,1,494,0,1712,98444,0,23840,32,0
260,0,118880,0,5520,2492,0,6611,85,0
260,1,497,0,1717,98811,0,23932,32,0
261,0,119319,0,5559,2492,0,6638,85,0
261,1,498,0,1726,99177,0,24025,32,0
262,0,119771,0,5585,2492,0,6663,86,0
262,1,500,0,1731,99547,0,24116,32,0
263,0,120240,0,5596,2492,0,6689,86,0
263,1,501,0,1739,99917,0,24208,33,0
264,0,120686,0,5629,2492,0,6714,86,0
264,1,504,0,1745,100284,0,24301,33,0
265,0,121098,0,5693,2492,0,6740,87,0
265,1,506,0,1752,100649,0,24394,33,0
266,0,121565,0,5705,2492,0,6765,87,0
266,1,507,0,1758,101018,0,24486,33,0
267,0,122012,0,5735,2492,0,6790,87,0
267,1,508,0,1762,101387,0,24578,33,0
268,0,122477,0,5750,2492,0,6816,88,0
268,1,510,0,1766,101755,0,24671,33,0
269,0,122929,0,5777,2492,0,6842,88,0
269,1,512,0,1773,102122,0,24765,33,0
270,0,123407,0,5777,2492,0,6866,88,0
270,1,515,0,1779,102492,0,24857,33,0
271,0,123879,0,5785,2492,0,6891,89,0
271,1,516,0,1788,102860,0,24949,34,0
